0.07869264787830269,0.15703773216340672,0.21771043738192938,0.2688369454038266,0.2291056101835914,0.31723094356551196,0.3429171443260016,0.3282231761408166,0.2273220623598061,0.3363903074463102,0.342555314913251,0.3061342457154456,0.21672410892940525,0.3150715468457806,0.31845318120909294,0.27781657209680916,0.19953648147325379,0.2808647003249463,0.2996021937680093,0.2792888306478916,rock
0.07618919538001233,0.1544910269501353,0.21359360437121544,0.2630546307451985,0.2296181626712842,0.3173437107488498,0.341108712974821,0.32490886526241175,0.22761695239314814,0.33595764109795856,0.3392843138311076,0.3000078347425272,0.21596045676867387,0.3140200960491705,0.31329349843873405,0.27134781360557886,0.19819317910318485,0.2796115590201024,0.2950558698676678,0.27306746910817964,rock
0.08020548396416291,0.15920269737558743,0.22021155470662065,0.2624511836226138,0.2300823736975211,0.312641071837538,0.340559527223092,0.32741371965506244,0.22843088813523119,0.33468783153559034,0.3399592260633623,0.29784803893006206,0.21739896336371967,0.3131065120501283,0.31226013846807094,0.26899538888492514,0.20059374656061485,0.2800313645473987,0.2980861052917229,0.278197680463887,rock
0.07617960800930003,0.1525764820557403,0.21144201430034035,0.2594728440313986,0.2327978896848549,0.3175855979376178,0.34194205231390784,0.3265243793368149,0.23114288503414968,0.337297556943192,0.3457285781242792,0.3109063934415588,0.2197347042334482,0.3147593679149754,0.3165473686140334,0.2753355445154016,0.2022615104667708,0.28321699114977017,0.3002647669842655,0.2785422948487522,rock
0.07792220549170115,0.15477628860456968,0.2146941920616573,0.2597185931774031,0.23036433923290753,0.3126643956818022,0.33784992818264636,0.32445709300709985,0.22996151995202707,0.3361360773035238,0.344934950645363,0.3082957372954129,0.21918088703056343,0.31453565039451936,0.31709187021655394,0.27598573010588034,0.20209518976841387,0.28290832165448215,0.300475244580855,0.2790466311979589,rock
0.07690596248926931,0.15610820249057325,0.2158289904750131,0.2620841937449463,0.23066476534655492,0.31707634344241065,0.3384016675738679,0.3211094592170631,0.23025281618291984,0.3383604052536668,0.3351213604383503,0.2943336334993012,0.21935575651830022,0.3183634125710272,0.3082054802281853,0.2623409769017786,0.20220524817573138,0.28560172825783886,0.2940430364310474,0.266197419923372,rock
0.0770467295622668,0.15566650693152134,0.2141685380840981,0.26177215520258323,0.23399083025647938,0.3202606116020091,0.33501464870007047,0.31394831457399147,0.22921871869247185,0.3375517057607936,0.3184649303360705,0.2758346699390523,0.21688498310084942,0.31503789423851314,0.29000778357615925,0.24049937798176924,0.20027553803785972,0.28034324216085976,0.27188030402030106,0.2357619404914943,rock
0.07791875540916184,0.1564748022914512,0.2193512885575947,0.2632512527877974,0.23800722153662177,0.31240017520298696,0.3313040516997253,0.31561980805148226,0.23133972050677443,0.33385994567649946,0.3104824051721903,0.2652522401431518,0.21631327960632393,0.3122120082037076,0.2738533037048532,0.21868796587954453,0.19712677875818124,0.27452456720704305,0.2489491947920259,0.20265961403908017,rock
0.079336949573527,0.16051125083855353,0.22281697952596202,0.26189901028478735,0.2407571747306519,0.3111440877857481,0.32487636248302787,0.312407470094852,0.2307632052992987,0.32711464099189386,0.28779255501598433,0.24625289360628402,0.21362076055557902,0.30068755584534324,0.2508302869413441,0.2018191237925757,0.19133665989812843,0.261153946251669,0.22536938574644585,0.18441772751843527,rock
0.07607952184591524,0.15464050918141517,0.22014098181857872,0.2524066136972199,0.23961881788862707,0.31446022557649395,0.32369558983424673,0.30170096055066065,0.225271853311573,0.3227770926227445,0.2679429104569193,0.22785986970058356,0.20452037193349776,0.28644529531149265,0.22707793134451948,0.18570774418935151,0.18103061191777758,0.23938736218309709,0.1979303174927686,0.1657011095580136,rock
0.0717916039098424,0.1465232373373587,0.21113618229836822,0.2335397360387192,0.23431112466811402,0.311031648457959,0.31668363199534244,0.28634779116965076,0.22011035509435364,0.31604050653057664,0.2644559295328302,0.22736654206992632,0.19882760848979558,0.27267496592474005,0.21251036740230905,0.17826970322282384,0.17693740019505175,0.22440405216515327,0.18333983450337554,0.15817515002179236,rock
0.07884105406212594,0.1543311275851324,0.22250491753391066,0.23613082517285394,0.23842572829686345,0.31217846171176744,0.318439976188891,0.28221015813025085,0.22040294662365195,0.3113316911311679,0.24949256481412643,0.20986600646271375,0.19751838239431768,0.26426825390562686,0.19595458882509917,0.1608755777968022,0.17532750623310794,0.21178396717312262,0.16299980094037478,0.13761251752622636,rock
0.07744737630906653,0.150640980870874,0.2182689787498777,0.23222991076706131,0.2380219150542889,0.30724319633182107,0.31678160834569297,0.2848556906226813,0.22108488318450356,0.3074395036093386,0.2476909545348976,0.21193733440839832,0.19779276184040492,0.25615056722655055,0.19134060878521647,0.16099813759115295,0.1749569935049821,0.20623889900444817,0.16061181901853488,0.13815573945280363,rock
